video_id,video_titulo,comentario_id,comentario,comentario_data,canal_id,canal_titulo,canal_pais,texto_limpo,idioma,associa_brasil,menciona_prisao,menciona_intervencao,posicao_prisao,posicao_intervencao,,
qVVOZZBIYiw,Quem é Nicolás Maduro: da liderança sindical ao poder na Venezuela | #SBTBrasil,Ugzh2bo3y-uto6Nym2h4AaABAg,Ate goetei dessa reportagen  e muito identica com a politica brasileira eu pergunro quem nao interessaria em uma politca mudança  pra melhor realmente  venezuela teve grandes proguesso  sempre  pra melhoras mas tudo muda como muda a natureza temos ceus lindos muito raios solares do nada parece  umas pequenas nuvens  notem como funcina as sombras ate um aviao deixa vestigios e sombras sumiu as nuvens as sombras desapsrecem venezuelanos estao corretos passou se o tempo de imperadores monarquicos  agora tudo e democracia votos secretos e livre votem pra quem quiserem se acontecer algo de errado nunca atribuem  aqueles que o elegeram a culpa nao sera do presidente senao aqueles  que os elegeram estao arrependidos nao  deu certo pau no rabo de todos eles se nao renunciar por bem sera renunciado por mau prisao perpétua  menos pena de morte meu conselho nao os matem preserve suas vidas quem sabe se ainda antes da sua mortes  jesus cristo nao salvaras essas vidas arrependimento e o que prevalece  espero que nada aconteça  com todos políticos  esquerdista nao estou aqui pra faser citações  de nomes deus e oniciente e tudo conhece bem antes de todo nosso pensamento,2026-01-04T12:41:31Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,ate goetei dessa reportagen e muito identica com a politica brasileira eu pergunro quem nao interessaria em uma politca mudanca pra melhor realmente venezuela teve grandes proguesso sempre pra melhoras mas tudo muda como muda a natureza temos ceus lindos muito raios solares do nada parece umas pequenas nuvens notem como funcina as sombras ate um aviao deixa vestigios e sombras sumiu as nuvens as sombras desapsrecem venezuelanos estao corretos passou se o tempo de imperadores monarquicos agora tudo e democracia votos secretos e livre votem pra quem quiserem se acontecer algo de errado nunca atribuem aqueles que o elegeram a culpa nao sera do presidente senao aqueles que os elegeram estao arrependidos nao deu certo pau no rabo de todos eles se nao renunciar por bem sera renunciado por mau prisao perpetua menos pena de morte meu conselho nao os matem preserve suas vidas quem sabe se ainda antes da sua mortes jesus cristo nao salvaras essas vidas arrependimento e o que prevalece espero que nada aconteca com todos politicos esquerdista nao estou aqui pra faser citacoes de nomes deus e oniciente e tudo conhece bem antes de todo nosso pensamento,pt,TRUE,TRUE,FALSE,NEUTRO,NaN,,
kIH7kI8SW5o,Veja primeiras imagens de Maduro sob custódia nos EUA,UgxeAm1c2Pz-KGfjBnh4AaABAg,Que apodreça na prisão.,2026-01-05T00:32:35Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,que apodreca na prisao,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
xc56nRVFpQU,POR QUE NINGUÉM ESTÁ FALANDO DISSO SOBRE A PRISÃO DO MADURO?,UgxvNd9n2wfS0NlX8iV4AaABAg,Essa imundície dessa imundície  desse  Maduro  ditador  asacino  tem que morrer na cadeia,2026-01-11T15:05:17Z,UCKEM87jzVqdIfAdTr0xNBfA,Pastor Antônio Júnior,BR,essa imundicie dessa imundicie desse maduro ditador asacino tem que morrer na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
GUjcTbk_DKs,Donald Trump anuncia que Nicolás Maduro foi capturado e retirado da Venezuela,UgxUJIq8ywBjbcBD5Xd4AaABAg,Venha buscar nove dedo eo cabeça de ovo,2026-01-03T21:10:20Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,venha buscar nove dedo eo cabeca de ovo,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",UgyV20gbwtMeeVlpN4x4AaABAg,Esse ditador é um desgraçado. Prisão perpétua prá ele e prá mulher dele. Miserável!!!!,2026-01-06T21:11:02Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,esse ditador e um desgracado prisao perpetua pra ele e pra mulher dele miseravel,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
u0fr0NvKafA,Venezuelanos comemoram captura de Maduro pelos EUA,UgzFYIUbgkmxV3Ol_VF4AaABAg,Infelizmente  pegaram um mas tem que pegar todos pois não adianta tirar  e prender somente ele tem prender todos e colocar novos políticos  pessoas que realmente querem ver o país crescer e sem corrupção  pois o que querem todos estes corruptos é as riquezas que podem extrair,2026-01-05T16:21:19Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,infelizmente pegaram um mas tem que pegar todos pois nao adianta tirar e prender somente ele tem prender todos e colocar novos politicos pessoas que realmente querem ver o pais crescer e sem corrupcao pois o que querem todos estes corruptos e as riquezas que podem extrair,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
3j7u9p9s4Qk,Prisão de MADURO pode significar o FIM para LULA e o PT,UgzgHKGV1NDFCECFwmB4AaABAg,"A prisão de Maduro vai ocasionar um efeito dominó, é só questão de tempo para outros picaretas caírem também.",2026-01-05T22:30:51Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,a prisao de maduro vai ocasionar um efeito domino e so questao de tempo para outros picaretas cairem tambem,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",Ugyhy918C-_ixSHlx1x4AaABAg,"(uma coisa eu não entendo vocês dão mais valor, o comércio de droga do que a vida! Por que o cara tira uma vida e não pega prisão perpétua, aí eu não entendo",2026-01-10T13:02:02Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,uma coisa eu nao entendo voces dao mais valor o comercio de droga do que a vida por que o cara tira uma vida e nao pega prisao perpetua ai eu nao entendo,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
nuM8-Z4rApo,A queda de Maduro: e agora?!,UgzghczzSOCJzq_E7pp4AaABAg,O que o Brasil tem a ver com a a Venezuela  e com a prisão do maduro?,2026-01-05T02:24:09Z,UCsQZuqvj2yp6DK39TooDd6Q,Rodrigo Constantino,BR,o que o brasil tem a ver com a a venezuela e com a prisao do maduro,pt,TRUE,TRUE,FALSE,CRITICA_PRISAO,NaN,,
jW2U4Stc9Vc,Brasil avalia posição sobre ataque dos EUA à Venezuela; Milei e Petro se manifestam | #NewsSábado,UgwDn6TWo5FVwe14opt4AaABAg,Falta prender os bandidos chefes na política do Brasil(todos sabem quem são),2026-01-03T17:36:03Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,falta prender os bandidos chefes na politica do brasiltodos sabem quem sao,pt,TRUE,TRUE,FALSE,NEUTRO,NaN,,
KzAyxGbn6Mc,Flávio e Eduardo Bolsonaro criticam Lula após prisão de Maduro ⚠️,UgzbbtZDlkNacZx0P5d4AaABAg,"Tomara que o próximo seja os 9 dedos, pois está  com saudade de prisão. Onde nunca deveria ter saído.",2026-01-05T23:53:45Z,UCScnJVNPlurZVvBXLs1qXXw,Bastidores do Poder,BR,tomara que o proximo seja os dedos pois esta com saudade de prisao onde nunca deveria ter saido,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
J7T30SjJcX4,OESTE URGENTE - TRUMP ATACA A VENEZUELA E CAPTURA MADURO - 03/01/2026,UgzHCMM6c4m6UJZepSB4AaABAg,"Antes que eu seja metralhado aqui por dar a minha opinião sou de Direita e comemorei muito com essa notícia sobre a Prisão do ditador Maduro.
Mas tendo um olhar para o nosso lado Brasileiro e nossa pátria amada e sobre as coisas que estão acontecendo por aqui, eu não fico animado.
Acho que aqui nada irá mudar .",2026-01-03T22:14:09Z,UCBQAI1ZhurW3nbtJR-gBBZg,Revista Oeste,BR,antes que eu seja metralhado aqui por dar a minha opiniao sou de direita e comemorei muito com essa noticia sobre a prisao do ditador maduro mas tendo um olhar para o nosso lado brasileiro e nossa patria amada e sobre as coisas que estao acontecendo por aqui eu nao fico animado acho que aqui nada ira mudar,pt,TRUE,TRUE,FALSE,NEUTRO,NaN,,
gnDLiYTQlXE,"O que aconteceu com Maduro pode se repetir com outros líderes, diz Trump | #PlantãoNews",Ugy__FJT3BiGZspAt-Z4AaABAg,Kkkkk covardes quero ver pegá ditador da corea do Norte kin jon um Estados Unidos pegá só os fracos quero ver pegá Putin que têm mandato de prisão internacional 😂 eles são covardes,2026-01-06T12:06:22Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,kkkkk covardes quero ver pega ditador da corea do norte kin jon um estados unidos pega so os fracos quero ver pega putin que tem mandato de prisao internacional eles sao covardes,pt,FALSE,TRUE,TRUE,APOIA_PRISAO,NaN,,
kIH7kI8SW5o,Veja primeiras imagens de Maduro sob custódia nos EUA,UgyvPlepBkEqgfRs52R4AaABAg,Duvido o trampo prender o putim,2026-01-05T22:12:12Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,duvido o trampo prender o putim,pt,FALSE,TRUE,FALSE,CRITICA_PRISAO,NaN,,
usnxhETF6Nk,LÉO LINS - A ANÁLISE COMPLETA DA PROSÃO DO MADURO,Ugxu4rkU9SmnXNMLMIl4AaABAg,"Tu deve ser meio burro, não compreende as consequências geopolíticas do atentado. Mas o que devemos esperar de um
Obtuso? Criticar a prisão do Maduro não significa ser defensor do Maduro. Você poderia criticar também as invasões de terras do latifundiárias da Amazônia",2026-01-10T17:02:12Z,UCsVC1esYT6Fj5OHaE5Ys1cw,Léo Lins,BR,tu deve ser meio burro nao compreende as consequencias geopoliticas do atentado mas o que devemos esperar de um obtuso criticar a prisao do maduro nao significa ser defensor do maduro voce poderia criticar tambem as invasoes de terras do latifundiarias da amazonia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
Kgd3ampurno,"🚨PETROBRAS NA MIRA, DESESPERO FAZ LULA CONVOCAR REUNIÃO DE EMERGÊNCIA, IMPACTOS DA PRISÃO DE MADURO",Ugyd8IxB_txsJi9UHHV4AaABAg,Lula e todo seu bando corruptos golpistas tem quê apodrecer na prisão,2026-01-06T14:33:07Z,UCxj2IbZxr2Xsm2lgpa5nIng,Josué Aragão,BR,lula e todo seu bando corruptos golpistas tem que apodrecer na prisao,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
HN_YedOzQ2k,"Após Prisão de Maduro, Ludmila Cria Perfil no Instagram e Diz Ter Provas Contra Lula",Ugyip9L4ARs-YQNSZdB4AaABAg,Lugar de bandido é na cadeia,2026-01-05T21:36:42Z,UC-0Iji1E4yOOwgzeh8opnKA,HFNew Atualidades,BR,lugar de bandido e na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
azNDtbaVY6Y,Nicolás Maduro chega em NY após ser capturado pelos Estados Unidos | Brasil Urgente,UgwiDkuslUIYFa5u6pR4AaABAg,"Agora falta o ditador da Coreia do norte , quando os americanos vam buscar ele ?",2026-01-04T11:49:53Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,agora falta o ditador da coreia do norte quando os americanos vam buscar ele,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
JZYdw3O_V0U,DIAS TERRÍVEIS PARA LULA? Eduardo Bolsonaro reage à prisão de Maduro!,UgwPH6vSlfpGae5JMhN4AaABAg,SERÁ QUE EXISTE GENTE MAIS INSANO COMO ESTE CARA O TEM O BRASIL AVER COM A VENEZUELA SÓ SEM SENDO CAVALO MESMO PRA ACHA QUE  BRASIL TEM ALGUMA COISA COM A PRISÃO DE NIKOLA MADURO OLHA O NOSSO PAÍS TEM TANTO IDIOTA,2026-01-05T15:21:55Z,UCVBHiXwksZlQtid4_DvY0ng,Conexão Vanguarda,BR,sera que existe gente mais insano como este cara o tem o brasil aver com a venezuela so sem sendo cavalo mesmo pra acha que brasil tem alguma coisa com a prisao de nikola maduro olha o nosso pais tem tanto idiota,pt,TRUE,TRUE,FALSE,NEUTRO,NaN,,
kIH7kI8SW5o,Veja primeiras imagens de Maduro sob custódia nos EUA,UgysYVPuvWQblhYvRG14AaABAg,"acredito que lá não é como aqui.
ah ele tá doente 
afrouxa a prisão e deixa ele preso em casa.",2026-01-05T08:43:45Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,acredito que la nao e como aqui ah ele ta doente afrouxa a prisao e deixa ele preso em casa,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
5v2Nejr8bRw,Nikolas defende prisão de Maduro e afirma que no Brasil “criminosos viram presidente”,Ugx42kuNCfVWBS5KeV14AaABAg,"Disse tudooooooiioiiioi!!🙋‍♀️🙋‍♀️🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
S todos sabem que lugar de bandido é na cadeia!! 💚🌟💚🌟💚🌟💚🌟💚💛💚💛💚💛💚💛💚💚💛💚
 Divinópolis MG",2026-01-10T03:19:20Z,UCx7Ohl0Ln516T5pu5M8_SMA,O TEMPO,BR,disse tudooooooiioiiioi s todos sabem que lugar de bandido e na cadeia divinopolis mg,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
l3Cbe2c7qwU,Trump ameaça Delcy Rodríguez e fala em “fim pior que Maduro” | #NewsDomingo,Ugx-rkLHcUDP3J2vGPl4AaABAg,Esse Maduro é  um autêntico  Tirano tem culpa de mandar  matar  muitos venezuelanos....prisão  perpétua  é  pouco pra ele,2026-01-08T14:00:12Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,esse maduro e um autentico tirano tem culpa de mandar matar muitos venezuelanosprisao perpetua e pouco pra ele,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
Dy6zzR8pUdA,Veja o momento em que Maduro sai do avião em Nova York após ser capturado,UgymU-1w2wFvixq4i2N4AaABAg,Prisão perpétua ou pena de morte,2026-01-04T09:22:50Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,prisao perpetua ou pena de morte,pt,FALSE,TRUE,FALSE,CRITICA_PRISAO,NaN,,
f2J7uEsGuXo,Venezuelanos comemoram captura de Maduro nas ruas do Chile,UgxPYaA0vPK1R9PWtEV4AaABAg,Tinha que prender o Lula também pra nos brasileiros fazer festa,2026-01-05T10:26:35Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,tinha que prender o lula tambem pra nos brasileiros fazer festa,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",Ugy1ebp_QrPT1PuoKYZ4AaABAg,Prisão perpétua nesse vagabundo do maduro prisão nele,2026-01-09T02:04:00Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,prisao perpetua nesse vagabundo do maduro prisao nele,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
kIH7kI8SW5o,Veja primeiras imagens de Maduro sob custódia nos EUA,Ugz66DCSUcluRYgKT9h4AaABAg,Esse tem que morfar na cadeia.,2026-01-05T02:59:22Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,esse tem que morfar na cadeia,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
azNDtbaVY6Y,Nicolás Maduro chega em NY após ser capturado pelos Estados Unidos | Brasil Urgente,UgynUBMST5oQGcQ_iuJ4AaABAg,"Viva a democracia, viva a Venezuela, que esse lixo desse maduro apodreça na cadeia esse comunista, lugar de ditadores é na cadeia,.DEUS abençoe a Venezuela!",2026-01-04T14:53:44Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,viva a democracia viva a venezuela que esse lixo desse maduro apodreca na cadeia esse comunista lugar de ditadores e na cadeiadeus abencoe a venezuela,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",UgxlgkBLS-mYLoTqJDd4AaABAg,"BRASIL!, senta para aprender, 
E só levanta
Quando gabaritar! OK?",2026-01-06T11:14:16Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,brasil senta para aprender e so levanta quando gabaritar ok,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
JHl5ci25B8I,Prisão de MADURO pode ser o FIM de LULA e do PT,Ugyv3UUG4bf-ZHdQeR14AaABAg,"Não estou preocupado com a prisão do Gustavo Petro, minha preocupação e com a prisão do Lula Morais & CIA",2026-01-06T13:08:25Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,nao estou preocupado com a prisao do gustavo petro minha preocupacao e com a prisao do lula morais cia,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
v6u52jkvLOQ,Javier Milei Provoca Lula depois da Prisão de Nicolas Maduro,UgyDxqtAtbJCsyOkBt54AaABAg,Tem que prender mesmo 😊,2026-01-04T17:09:40Z,UCWRkLSgRxR0rjGgoAdASrRA,Felipe Dantas,BR,tem que prender mesmo,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
kIH7kI8SW5o,Veja primeiras imagens de Maduro sob custódia nos EUA,UgwmyrokNtgY6QatEht4AaABAg,Agora falta levar LULADRÃO e o CARECA DO STF para uma prisão perpétua dos EUA também!,2026-01-05T02:51:55Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,agora falta levar luladrao e o careca do stf para uma prisao perpetua dos eua tambem,pt,TRUE,TRUE,TRUE,APOIA_PRISAO,NaN,,
A5vwzaMTklk,Lula diz que ataques de Trump à Venezuela e prisão de Maduro são &#39;inaceitáveis&#39;,UgzRoJQGvxcZftxJFMR4AaABAg,Tem que vir buscar o pinguço e o careca 😂😂😂,2026-01-04T19:30:46Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,tem que vir buscar o pinguco e o careca,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
l3Cbe2c7qwU,Trump ameaça Delcy Rodríguez e fala em “fim pior que Maduro” | #NewsDomingo,UgyDkrGr8t0vV8FChWh4AaABAg,"Eu falei se não desmantelar a cadeia de comando de Maduro sua vice seus generais e  seus auxiliares políticos e juízes que a poia o regime o serviço esplêndido fica em falta, Trump tem que tirar todo a cadeia de maduro, para tramitação para a Corina novo governo que fará aliança com a América democrata 😊repúblicana 😊",2026-01-10T11:06:26Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,eu falei se nao desmantelar a cadeia de comando de maduro sua vice seus generais e seus auxiliares politicos e juizes que a poia o regime o servico esplendido fica em falta trump tem que tirar todo a cadeia de maduro para tramitacao para a corina novo governo que fara alianca com a america democrata republicana,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
4yj4IhQe18o,Como forças de elite dos EUA capturaram Nicolás Maduro,Ugz2erkfeVtxKVbiIFp4AaABAg,"Povo da esqerda aqui no brasil criticando, e o povo da colombia comemorando a prisao 😅😅",2026-01-06T00:00:16Z,UCaGmdJSSiR7fkh2A-c6emsA,g1,BR,povo da esqerda aqui no brasil criticando e o povo da colombia comemorando a prisao,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
GUjcTbk_DKs,Donald Trump anuncia que Nicolás Maduro foi capturado e retirado da Venezuela,Ugy_WUxZzTSTGcafGDJ4AaABAg,Vem buscar o resto da quadrilha aqui tb fanta laranja,2026-01-03T22:06:00Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,vem buscar o resto da quadrilha aqui tb fanta laranja,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
azNDtbaVY6Y,Nicolás Maduro chega em NY após ser capturado pelos Estados Unidos | Brasil Urgente,Ugwdcd0PoDnYhJ7ngVl4AaABAg,Espero q Maduro abre boca e fale as tramoias q Lula e outros estao envolvidos com narcotrafico e tb recebam ordens de prisao como Maduro teve e receba mesmo tratamento. Lula sendo capturado ahy Brasil e vir para New York,2026-01-04T13:59:23Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,espero q maduro abre boca e fale as tramoias q lula e outros estao envolvidos com narcotrafico e tb recebam ordens de prisao como maduro teve e receba mesmo tratamento lula sendo capturado ahy brasil e vir para new york,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
f2J7uEsGuXo,Venezuelanos comemoram captura de Maduro nas ruas do Chile,UgyFViqlCQKN3LLjpyZ4AaABAg,"Graças a Deus em primeiro lugar e depois o presidente dos estados unidos,hoje vocês estão livre daquele demônio que estava acabando com esse pais,prisão perpétua pra ele que não saia nunca mais",2026-01-05T10:30:10Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,gracas a deus em primeiro lugar e depois o presidente dos estados unidoshoje voces estao livre daquele demonio que estava acabando com esse paisprisao perpetua pra ele que nao saia nunca mais,pt,FALSE,TRUE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
tCGKGg7bGVY,Trump captura Nicolás Maduro – O fim da ditadura chavista na Venezuela?,Ugz66ZUf2MU2ByGgAKt4AaABAg,eu tenho amigos venezuelanos e todos sem exceção ficaram muito felizes com essa notícia o que me deixou perplexo pois vi brasileiros que de dizem a favor da democracia com raiva da prisão de um ditador,2026-01-05T14:11:39Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,eu tenho amigos venezuelanos e todos sem excecao ficaram muito felizes com essa noticia o que me deixou perplexo pois vi brasileiros que de dizem a favor da democracia com raiva da prisao de um ditador,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
nuM8-Z4rApo,A queda de Maduro: e agora?!,UgyU0fNp5J7Wy65TlFV4AaABAg,Vamos esperar que o Lula tenha empatia pelo seu camarada e va junto com ele pra cadeia.,2026-01-04T19:30:20Z,UCsQZuqvj2yp6DK39TooDd6Q,Rodrigo Constantino,BR,vamos esperar que o lula tenha empatia pelo seu camarada e va junto com ele pra cadeia,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
u0fr0NvKafA,Venezuelanos comemoram captura de Maduro pelos EUA,Ugz0RYuibO87kMgTYk54AaABAg,Quem vai prender o Alexandre de Morais pra nos 🎉🎉🎉,2026-01-03T20:22:57Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,quem vai prender o alexandre de morais pra nos,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
l3Cbe2c7qwU,Trump ameaça Delcy Rodríguez e fala em “fim pior que Maduro” | #NewsDomingo,UgyGXVxZCEwAFgYxZO14AaABAg,"Todos membros e aliados do Foro de SP...

Merecem apodrecer na cadeia!",2026-01-11T00:45:33Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,todos membros e aliados do foro de sp merecem apodrecer na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
v6u52jkvLOQ,Javier Milei Provoca Lula depois da Prisão de Nicolas Maduro,UgwqQ8W5D9BVX8zcEkd4AaABAg,"Esse vídeo não foi depois da prisão, foi antes disso!",2026-01-04T15:24:01Z,UCWRkLSgRxR0rjGgoAdASrRA,Felipe Dantas,BR,esse video nao foi depois da prisao foi antes disso,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
5v2Nejr8bRw,Nikolas defende prisão de Maduro e afirma que no Brasil “criminosos viram presidente”,UgyhRqUfkB_rlQQhE5R4AaABAg,Tem que prender também  lula e morais dois bandidos tambem,2026-01-11T11:52:56Z,UCx7Ohl0Ln516T5pu5M8_SMA,O TEMPO,BR,tem que prender tambem lula e morais dois bandidos tambem,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
jW2U4Stc9Vc,Brasil avalia posição sobre ataque dos EUA à Venezuela; Milei e Petro se manifestam | #NewsSábado,UgxxcWpYlLFIV0wLWpt4AaABAg,Pois eu digo o paradeiro deles é Cadeia nos Estados Unidos,2026-01-03T16:53:53Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,pois eu digo o paradeiro deles e cadeia nos estados unidos,pt,FALSE,TRUE,TRUE,APOIA_PRISAO,NaN,,
qVVOZZBIYiw,Quem é Nicolás Maduro: da liderança sindical ao poder na Venezuela | #SBTBrasil,Ugz6BFN6EARYOCfo66N4AaABAg,APRENDE E JOGA A CHAVE 🔑  FORA... APODREÇA NA CADEIA.,2026-01-04T12:34:05Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,aprende e joga a chave fora apodreca na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
jW2U4Stc9Vc,Brasil avalia posição sobre ataque dos EUA à Venezuela; Milei e Petro se manifestam | #NewsSábado,UgyCqqhUhC1HU7GCqO54AaABAg,Ele tá certo mesmo isso Ditadura do STF PT prender Esse Ditador da que do Brasil já,2026-01-03T16:40:11Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,ele ta certo mesmo isso ditadura do stf pt prender esse ditador da que do brasil ja,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
5v2Nejr8bRw,Nikolas defende prisão de Maduro e afirma que no Brasil “criminosos viram presidente”,UgzBpnPFvLpTwBZePMF4AaABAg,Lugar de bandido e na cadeia,2026-01-10T16:35:51Z,UCx7Ohl0Ln516T5pu5M8_SMA,O TEMPO,BR,lugar de bandido e na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,Ugz-3CpqE3ZFrZKiF7h4AaABAg,"PRISÃO A MORAES E PENA DE MÓRTE,",2026-01-09T14:54:08Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,prisao a moraes e pena de morte,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
f2J7uEsGuXo,Venezuelanos comemoram captura de Maduro nas ruas do Chile,Ugx_x7h3cHvUMCq7PwF4AaABAg,"Agora é só escolher uma pessoa que governe se verdade, e que mande Lula pra cadeia 😂",2026-01-05T00:10:36Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,agora e so escolher uma pessoa que governe se verdade e que mande lula pra cadeia,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
azNDtbaVY6Y,Nicolás Maduro chega em NY após ser capturado pelos Estados Unidos | Brasil Urgente,UgzLKwfMP1HPJECM1yN4AaABAg,"Boa Noite, Brasil Urgente! E Anistia Já para 8 de janeiro! E presidente da República Jair Messias Bolsonaro! E fora Ex -Presidente da República Luiz Inácio LuLa da Silva! E fora Partido dos Trabalhadores! E fora ditador da Doga Alexandre de Moraes com cabelo! E fora supremo tribunal federal! E fora ditador Nicolas maduro!",2026-01-04T13:06:55Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,boa noite brasil urgente e anistia ja para de janeiro e presidente da republica jair messias bolsonaro e fora ex presidente da republica luiz inacio lula da silva e fora partido dos trabalhadores e fora ditador da doga alexandre de moraes com cabelo e fora supremo tribunal federal e fora ditador nicolas maduro,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
