video_id,video_titulo,comentario_id,comentario,comentario_data,canal_id,canal_titulo,canal_pais,texto_limpo,idioma,associa_brasil,menciona_prisao,menciona_intervencao,posicao_prisao,posicao_intervencao
EOG_epeGBrU,"Veja momento em que Maduro desembarca em Nova York, nos EUA | #PlantãoNews",UgzN1-6egjGdC_9tBDx4AaABAg,"Que Nicolás Maduro sirva de exemplo para o mundo de que jamais se deve confiar na aliança militar de nenhuma nação estrangeira. O grande erro dele foi confiar na ""amizade"" com a Russia e a China que nada fizeram para impedir sua captura por forças dos EUA.",2026-01-04T08:48:29Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,que nicolas maduro sirva de exemplo para o mundo de que jamais se deve confiar na alianca militar de nenhuma nacao estrangeira o grande erro dele foi confiar na amizade com a russia e a china que nada fizeram para impedir sua captura por forcas dos eua,pt,TRUE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
ml7U5Nvcdhk,🔴 AGORA: Trump fala à imprensa após captura de Maduro | Tradução simultânea | Cobertura especial,UgyABlYeysyDvwD4i3Z4AaABAg,MADURO COLOCOU A ESQUERDA BRASILEIRA EM PANICO.VAI ENTREGAR O FORUM DE SAO PAULO E VAI FALAR QUE LULA E MINISTROS BRASILEIROS FAZEM PARTE DO PCC QUE FACILITA A DRIGA DO BRASIL PARA EUROPA E ESTADOS UNIDOS.LULA E AUTORIDADES BRASILEIRAS VIVEM DO NARCOTRAFICO DA VENEZUELA COLOMBIA BOLIVIA PERU.,2026-01-03T18:13:48Z,UCNmmFVVn2Z7ggGxPx_RkksQ,Epoch Times Brasil,BR,maduro colocou a esquerda brasileira em panicovai entregar o forum de sao paulo e vai falar que lula e ministros brasileiros fazem parte do pcc que facilita a driga do brasil para europa e estados unidoslula e autoridades brasileiras vivem do narcotrafico da venezuela colombia bolivia peru,pt,TRUE,FALSE,TRUE,NEUTRO,NEUTRO
xG0m2GX0_sY,Venezuelanos vão às ruas em Santiago e comemoram a captura de Maduro | AGORA CNN,UgynTSdVIl-OyZFPPPN4AaABAg,"Coitados, acham que a vida deles vai melhorar com os EUA, já vi isso acontecer com o Iraque.",2026-01-03T18:36:34Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,coitados acham que a vida deles vai melhorar com os eua ja vi isso acontecer com o iraque,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,UgxD5BxgJDYSG-doiQt4AaABAg,"Boa Noite a todos.
Desculpa a minha ignorância, mas o Lula pediu pra a libertação do Maduro.
Caso o Presidente dos EUA não acate o pedido, o Lula pode bombardear os norte-americanos??🤔🤔",2026-01-05T02:24:48Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,boa noite a todos desculpa a minha ignorancia mas o lula pediu pra a libertacao do maduro caso o presidente dos eua nao acate o pedido o lula pode bombardear os norteamericanos,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
tCGKGg7bGVY,Trump captura Nicolás Maduro – O fim da ditadura chavista na Venezuela?,UgzKvZRoT0-2Ul1Ns5l4AaABAg,"Ótimo vídeo informativo desse acontecimento de grande impacto político na Venezuela a nível mundial Marcelo.  Já quer querendo ou não.  É uma mensagem de força e discussão por parte dos EUA.  Avisando os rivais americanos como China e Rússia ao Irã e Coreia do Norte, que os EUA ainda são de grande poder geopolítico e militar no mundo.  E na Venezuela como vc falou com palavras certeiras.  O que pode acontecer nessa ausência do Maduro.  Valeu pelo ótimo e excelente vídeo informativo desse domingo abençoado Marcelo 🫡🫡🫡👏👏👏👏👏🇧🇷 !!",2026-01-04T12:54:29Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,otimo video informativo desse acontecimento de grande impacto politico na venezuela a nivel mundial marcelo ja quer querendo ou nao e uma mensagem de forca e discussao por parte dos eua avisando os rivais americanos como china e russia ao ira e coreia do norte que os eua ainda sao de grande poder geopolitico e militar no mundo e na venezuela como vc falou com palavras certeiras o que pode acontecer nessa ausencia do maduro valeu pelo otimo e excelente video informativo desse domingo abencoado marcelo,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
UCn7s6U5SfI,A QUEDA DE MADURO PODE DESTRUIR O GOVERNO PUTIN,Ugw_cGxfPuYipvmTrCV4AaABAg,Que a Rússia caía e não levantei nunca mais! VIDA LONGA AOS EUA!👏🏻👏🏻👏🏻👏🏻🙏🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻,2026-01-06T02:07:50Z,UCpLR-q8rFLe_rEAXf4PRxRg,Daniel Lopez,BR,que a russia caia e nao levantei nunca mais vida longa aos eua,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
cSCOHvNsYrA,TRUMP DIZ QUE IRÁ ADMINISTRAR VENEZUELA APÓS CAPTURA DE MADURO | AGORA CNN,UgwVO2-rtE8UdAin9El4AaABAg,"Parabens para os Estados Unidos da América, por ter captado este contrabandista de drogas.",2026-01-04T01:11:27Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,parabens para os estados unidos da america por ter captado este contrabandista de drogas,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
b8gBn8bT-ic,A PRISÃO DE MADURO FOI SÓ O COMEÇO | O Verdadeiro Plano de Trump com a Venezuela,UgzedFmYzzSSiVJQaaF4AaABAg,"Mas, a ideia dos países ""ricos"" instalar suas mega empresas para enriquecer seus países cada vez mais, povo venezuelano deveria serem qualificados para em concurso público serem funcionários públicos do estado. Mas, não. Os grandes estados ricos nunca teve a função de qualificar, mas instalar, roubar e hoje colocar a culpa no governo. Cada país tem que viver do que produz nada de abrir portas para ladrões disfarçados de solução. Os grandes empresários e quem trabalha com os tipos de coin, estão preocupados não em resolver o problema venezuelano, mas na diminuição dos lucros que esse caos gerou, falta de investimentos.  A real é que os EUA está um caos e TRump tem que cuidar do Estado dele.",2026-01-11T13:05:23Z,UCT4nDeU5pv1XIGySbSK-GgA,O Primo Rico,BR,mas a ideia dos paises ricos instalar suas mega empresas para enriquecer seus paises cada vez mais povo venezuelano deveria serem qualificados para em concurso publico serem funcionarios publicos do estado mas nao os grandes estados ricos nunca teve a funcao de qualificar mas instalar roubar e hoje colocar a culpa no governo cada pais tem que viver do que produz nada de abrir portas para ladroes disfarcados de solucao os grandes empresarios e quem trabalha com os tipos de coin estao preocupados nao em resolver o problema venezuelano mas na diminuicao dos lucros que esse caos gerou falta de investimentos a real e que os eua esta um caos e trump tem que cuidar do estado dele,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
M8wTXgJuC1o,"Rússia terá que &quot;andar na linha&quot;, diz Trump após captura de Maduro | CNN Brasil",UgxX-COz9hMFkbLOYvF4AaABAg,Será!! Que o resto do mundo terá paz essa história ainda não chegou ao fim é como ritler quando restaurou a Alemanha por um tempo os alemães comemoraram e então veio o caus da guerra,2026-01-10T04:26:00Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,sera que o resto do mundo tera paz essa historia ainda nao chegou ao fim e como ritler quando restaurou a alemanha por um tempo os alemaes comemoraram e entao veio o caus da guerra,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
ek_QcoH1DVg,"Após ataques na Venezuela, Trump anuncia captura de Maduro | #NewsSabado",Ugz_VBnPf2MA6z8jqFF4AaABAg,O Estados Unidos não se preocupa com o povo o que ele quer é o ⛽️  da Venezuela vergonha,2026-01-04T13:22:09Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,o estados unidos nao se preocupa com o povo o que ele quer e o da venezuela vergonha,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
nuM8-Z4rApo,A queda de Maduro: e agora?!,UgzF70qD6o6pQDlYTul4AaABAg,Mas e quanto ao discurso do Trump de que os EUA vai administrar a Venezuela até uma transição de governo?,2026-01-05T17:59:14Z,UCsQZuqvj2yp6DK39TooDd6Q,Rodrigo Constantino,BR,mas e quanto ao discurso do trump de que os eua vai administrar a venezuela ate uma transicao de governo,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
3CN3hULHX6s,Trump confirma ataque dos EUA à Venezuela e diz que Maduro foi capturado | BREAKING NEWS,UgxYs0ynjZbFGAlFCx54AaABAg,o' A guerra tem de ser contra o capitalismo e não contra o comunismo já que todo mundo tem   m e d o   da   P A Z   ! +,2026-01-03T21:43:51Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,o a guerra tem de ser contra o capitalismo e nao contra o comunismo ja que todo mundo tem m e d o da p a z,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
xG0m2GX0_sY,Venezuelanos vão às ruas em Santiago e comemoram a captura de Maduro | AGORA CNN,UgwLLvB0c0S2LrxDMFl4AaABAg,Não pode baixar a cabeça para o EUA um país rico e é isso que o EUA quer sua riqueza como petróleo,2026-01-03T23:13:52Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,nao pode baixar a cabeca para o eua um pais rico e e isso que o eua quer sua riqueza como petroleo,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,Ugx7ZgGikMp0iU6dEEt4AaABAg,Os EUA adoram a cocaína da Colômbia.,2026-01-05T18:37:17Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,os eua adoram a cocaina da colombia,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,UgwbpYUHmZmlO4j1OpJ4AaABAg,Por mais que Maduro seja um ditador sem nenhuma consideração aos direitos humanos. Os Estados Unidos pode invadir um pais e prender um político por posse de drogas e armas?,2026-01-04T00:30:37Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,por mais que maduro seja um ditador sem nenhuma consideracao aos direitos humanos os estados unidos pode invadir um pais e prender um politico por posse de drogas e armas,pt,FALSE,TRUE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
M8wTXgJuC1o,"Rússia terá que &quot;andar na linha&quot;, diz Trump após captura de Maduro | CNN Brasil",Ugx92-diR7aMXEHx7LV4AaABAg,"Gente, procurem entender que quem destruíram a Venezuela foram os EUA
com as sanções comerciais
Hugo Chaves e Maduro
apenas tentaram sobreviver.
São inocentes e ao mesmo
tempo heróis nacionais.",2026-01-09T19:47:34Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,gente procurem entender que quem destruiram a venezuela foram os eua com as sancoes comerciais hugo chaves e maduro apenas tentaram sobreviver sao inocentes e ao mesmo tempo herois nacionais,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
hxYcqTJ2qR8,TRUMP invade a Venezuela e captura MADURO!,Ugxw_FcRQ5zGGou712t4AaABAg,"Uma pergunta genuína, de quer serviu essa captura do Maduro então? Se a atua cupula dele continuar os venezuelanos continuam na merda, se os EUA aplicam a sua famosa ""democracia"" eles tbm se fodem. Fico triste que eles vão continuar na mesmo, espero seriamente estar errado",2026-01-04T23:12:28Z,UCOOCeqi5txwviDZ4M5W9QSg,Nando Moura,BR,uma pergunta genuina de quer serviu essa captura do maduro entao se a atua cupula dele continuar os venezuelanos continuam na merda se os eua aplicam a sua famosa democracia eles tbm se fodem fico triste que eles vao continuar na mesmo espero seriamente estar errado,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
6uA_LvrjIz4,TREZOITAO FALA SOBRE PRISÃO DE MADURO!!! #renatotrezoitao #podcast #trezoitao,UgxRadNTvmlkfYDjEnZ4AaABAg,"O Vietnã era mais pobre que Brasil e Colômbia e conseguiu expulsar os americanos resistindo na guerrilha urbana. Os americanos têm pavor de guerrilha urbana, a Venezuela pode ser arrasada, mas se resistir vem em uma guerrilha urbana com apoio do Brasil, Venezuela e talvez China, americanos não iam longe com uma guerra aqui do lado na nossa vizinha venezuela. Claro que o Brasil e Colombia ia sofrer sanções tremendas, mas a Russia é uma prova que as sanções podem ser contornadas com parcerias comerciais com outros parceiros no mundo polarizado onde há mais protagonistas que apenas os americanos.",2026-01-05T14:52:26Z,UCMrBhi0HcDd8Qzm2zxGfegg,universotrezoitao,Nao informado,o vietna era mais pobre que brasil e colombia e conseguiu expulsar os americanos resistindo na guerrilha urbana os americanos tem pavor de guerrilha urbana a venezuela pode ser arrasada mas se resistir vem em uma guerrilha urbana com apoio do brasil venezuela e talvez china americanos nao iam longe com uma guerra aqui do lado na nossa vizinha venezuela claro que o brasil e colombia ia sofrer sancoes tremendas mas a russia e uma prova que as sancoes podem ser contornadas com parcerias comerciais com outros parceiros no mundo polarizado onde ha mais protagonistas que apenas os americanos,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
JZYdw3O_V0U,DIAS TERRÍVEIS PARA LULA? Eduardo Bolsonaro reage à prisão de Maduro!,UgxO_N3QaLERD0TMhNl4AaABAg,"Ninguém mexe com Lula, se mexa é guerra mundial .
Todos países vai contra EUA",2026-01-04T17:45:22Z,UCVBHiXwksZlQtid4_DvY0ng,Conexão Vanguarda,BR,ninguem mexe com lula se mexa e guerra mundial todos paises vai contra eua,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
4oxf_QPOJm8,Trump publica foto de Maduro dentro de navio de guerra após captura | AGORA CNN,UgzJKvkcNfff_At6rj54AaABAg,Deu nem tempo de fazer a 🍿 kkkkkkk foi muito rápido para quem disse que os EUA estavam com medo kkkkk toma aí esquerdistas.,2026-01-03T22:57:23Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,deu nem tempo de fazer a kkkkkkk foi muito rapido para quem disse que os eua estavam com medo kkkkk toma ai esquerdistas,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
Dy6zzR8pUdA,Veja o momento em que Maduro sai do avião em Nova York após ser capturado,Ugxmf_w_ujI7e5N454J4AaABAg,E quando começa a guerra contra o exército do podre?😂😂😂,2026-01-04T06:01:58Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,e quando comeca a guerra contra o exercito do podre,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
u0fr0NvKafA,Venezuelanos comemoram captura de Maduro pelos EUA,UgxWSii8AJORwp17Ldl4AaABAg,"EUA só tá interessado em roubar o petróleo da Venezuela,  depois que explorar todo petróleo vai vazar.",2026-01-04T16:06:55Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,eua so ta interessado em roubar o petroleo da venezuela depois que explorar todo petroleo vai vazar,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,Ugx2Sj_bdbaHQXo8VMF4AaABAg,"Analfabetos, as ações do governo americano contra países que produzem drogas e enviam aos Estados Unidos, é exatamente para acabar com a destruição das  famílias e de pessoas. É óbvio que existem locais nos EUA que estão infestados de usuários e vendas de drogas. Portanto a ideia é cada vez mais dificultar a entrada das drogas. Diferentemente do Brasil que um cleptocrata vem a público e afirma que OS TRAFICANTES SÃO VÍTIMAS DO USUÁRIO. 😂😂",2026-01-06T14:35:44Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,analfabetos as acoes do governo americano contra paises que produzem drogas e enviam aos estados unidos e exatamente para acabar com a destruicao das familias e de pessoas e obvio que existem locais nos eua que estao infestados de usuarios e vendas de drogas portanto a ideia e cada vez mais dificultar a entrada das drogas diferentemente do brasil que um cleptocrata vem a publico e afirma que os traficantes sao vitimas do usuario,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
UCn7s6U5SfI,A QUEDA DE MADURO PODE DESTRUIR O GOVERNO PUTIN,UgyFvFtRVO4ZsCcss4R4AaABAg,E eu sou espião dos estados unidos,2026-01-06T03:31:09Z,UCpLR-q8rFLe_rEAXf4PRxRg,Daniel Lopez,BR,e eu sou espiao dos estados unidos,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
5v2Nejr8bRw,Nikolas defende prisão de Maduro e afirma que no Brasil “criminosos viram presidente”,Ugxh9m2yDcI1pcintsZ4AaABAg,"O Presidente Trump vinha AVISANDO ao Maduro para Ele não fornecer. DROGAS nas Escola , por várias vezes e o Trump na última vez disse se vc continuar vou te Prender. Maduro Não acreditou e continuou e chegou NÃO  Paraou de mandar Drogas para as Escolas dos EUA 🇺🇸 então o Trump Cumpriu o prometido  PRENDEU o Maduro por vendas de Drogas em Escolas.   E  veio a Prisão  do Maduro. Se Ele não tivesse investido em drogas para as Escolas. Maduro estaria Solto. Simples  Assim  !",2026-01-10T14:58:24Z,UCx7Ohl0Ln516T5pu5M8_SMA,O TEMPO,BR,o presidente trump vinha avisando ao maduro para ele nao fornecer drogas nas escola por varias vezes e o trump na ultima vez disse se vc continuar vou te prender maduro nao acreditou e continuou e chegou nao paraou de mandar drogas para as escolas dos eua entao o trump cumpriu o prometido prendeu o maduro por vendas de drogas em escolas e veio a prisao do maduro se ele nao tivesse investido em drogas para as escolas maduro estaria solto simples assim,pt,FALSE,TRUE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
tCGKGg7bGVY,Trump captura Nicolás Maduro – O fim da ditadura chavista na Venezuela?,UgyS-dwEciK4Ib-I8cl4AaABAg,"Claro que o Maduro é criminoso e tem que pagar por isso. Mas é burisse achar que a invasão tem por intuito derrubar uma ditadura. O objetivo é claro: Petróleo. Não sou de esquerda, no entanto não apoio a invasão com esses objetivos. Sem contar que estão de olho nas terras raras do Brasil. Isso aí abre portas pra que no futuro eles invadam qualquer país da América Latina. E eu jamais apoiaria qualquer país entrar aqui, tomar a amazônia, as riquezas. Se Trump realmente estivesse libertando o povo, não teria dito na coletiva de imprensa que 100% do petróleo agora é doa EUA. Ele teria derrubado o Ditador, garantido que o resultado das eleições funcione e devolvido o petróleo ao povo.",2026-01-05T00:33:04Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,claro que o maduro e criminoso e tem que pagar por isso mas e burisse achar que a invasao tem por intuito derrubar uma ditadura o objetivo e claro petroleo nao sou de esquerda no entanto nao apoio a invasao com esses objetivos sem contar que estao de olho nas terras raras do brasil isso ai abre portas pra que no futuro eles invadam qualquer pais da america latina e eu jamais apoiaria qualquer pais entrar aqui tomar a amazonia as riquezas se trump realmente estivesse libertando o povo nao teria dito na coletiva de imprensa que do petroleo agora e doa eua ele teria derrubado o ditador garantido que o resultado das eleicoes funcione e devolvido o petroleo ao povo,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
hxYcqTJ2qR8,TRUMP invade a Venezuela e captura MADURO!,Ugyp1rGU3aUcaQczX3Z4AaABAg,EUA quer o petróleo da Venezuela. Trocou um ditador por outro,2026-01-07T04:25:51Z,UCOOCeqi5txwviDZ4M5W9QSg,Nando Moura,BR,eua quer o petroleo da venezuela trocou um ditador por outro,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,Ugzaxu1UsFzXLy577MB4AaABAg,"Quem levou o maduro foi o EUA , eles querem brigar com o Brasil, que porra é essa?",2026-01-10T14:02:45Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,quem levou o maduro foi o eua eles querem brigar com o brasil que porra e essa,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
